Day Of Week,Route,Direction,Time Period,Stop ID,Stop Name,Stop Sequence,Time Period AVG On,Time Period AVG Off,Time Period AVG Cumulative Load,Time Period AVG Dwell Time (min.)
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,125,Washington Blvd/Girard Ave,25,1.3,2.5,93.3,0.23
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,126,Washington Blvd/Culver Center,26,5.7,9.7,89.2,0.55
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,127,WashingtonBlvd/OverlandAve,27,4.6,3.4,90.5,0.36
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,128,Washington Blvd/Motor Ave,28,0.4,2.3,88.5,0.19
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,129,Washington Blvd/Jasmine Ave,29,0.3,1.0,88.0,0.18
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,130,Washington Blvd/Madison Ave,30,1.6,2.1,87.5,0.15
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,131,Washington Blvd/Duquesne Ave,31,0.4,1.3,86.6,0.56
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,132,CulverBlvd/LafayettePl,32,2.5,2.4,86.7,0.59
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,133,CulverBlvd/MainSt,33,4.6,6.4,85.0,0.50
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,912,Washington Blvd/Ince Blvd,34,0.8,1.0,84.8,0.27
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,134,Washington Blvd/Higuera St,35,0.3,1.9,83.2,0.23
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,135,WashingtonBlvd/LandmarkSt(Expo),36,0.9,21.6,62.8,0.48
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,913,Washington Blvd/National Blvd,37,0.2,1.7,61.1,0.26
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,136,WashingtonBlvd/HelmsAve,38,0.1,1.7,59.5,0.22
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,137,Washington Blvd/Cattaraugus Ave,39,0.1,2.9,56.9,0.20
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,138,Washington Blvd/Roberts Ave,40,0.1,2.0,55.1,0.22
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,139,Washington Blvd/Adams Blvd,41,0.1,7.8,47.8,0.42
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,140,FairfaxAve/ElectricDr,42,0.0,47.4,4.4,3.35
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,626,SepulvedaBlvd/WashingtonBlvd,9999,2.0,0.0,6.0,0.00
1-Weekday,1-Washington Boulevard,Inbound,5-EVENING,168,Washington Blvd/Beethoven St,9999,0.0,3.0,3.0,0.00
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,101,WindwardAve/MainSt,1,2.9,0.2,3.0,7.87
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,102,Pacific Ave/N Venice Blvd,2,0.6,0.1,3.7,0.36
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,103,Washington Blvd/Pacific Ave,3,2.9,0.1,6.5,0.44
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,104,Washington Blvd/Via Dolce,4,0.6,0.1,7.2,0.24
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,105,Washington Blvd/Via Marina,5,2.3,0.0,9.5,0.58
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,106,Washington Blvd/Palawan Way,6,1.7,0.1,10.8,0.24
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,107,Washington Blvd/Wilson Ave,7,0.2,0.0,11.0,0.14
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,108,Washington Blvd/Oxford Ave,8,0.1,0.1,11.0,0.19
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,109,Washington Blvd/Abbot Kinney Blvd,9,0.5,0.2,11.3,0.28
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,110,WashingtonBlvd/LincolnBlvd,10,3.5,1.7,13.0,0.46
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,111,Washington Blvd/Glencoe Ave,11,1.5,0.2,14.7,0.31
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,112,Washington Blvd/Redwood Ave,12,0.2,0.1,14.9,0.18
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,113,Washington Blvd/Beethoven St,13,0.7,0.2,15.4,0.20
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,114,Washington Blvd/Rosabell St,14,0.1,0.3,15.1,0.20
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,115,Washington Blvd/Mildred Ave,15,0.1,0.1,15.1,0.18
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,116,Washington Blvd/Centinela Ave,16,1.6,0.9,15.8,0.37
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,117,Washington Blvd/Grand View Blvd,17,0.2,0.7,15.4,0.38
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,118,WashingtonBlvd/InglewoodBlvd,18,0.3,0.4,15.3,0.23
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,119,Washington Blvd/Kensington Rd,19,0.5,0.5,15.3,0.28
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,120,Washington Blvd/Berryman Ave,20,0.7,1.2,14.8,0.27
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,121,Washington Blvd/Corinth Ave,21,0.3,0.3,14.7,0.23
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,122,WashingtonBlvd/SepulvedaBlvd,22,1.9,0.8,16.0,0.37
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,123,Washington Blvd/Harter Ave,23,0.0,0.0,16.0,0.18
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,124,Washington Blvd/Huron Ave,24,0.3,0.1,16.2,0.21
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,125,Washington Blvd/Girard Ave,25,1.7,0.7,17.3,0.31
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,126,Washington Blvd/Culver Center,26,0.6,0.6,17.3,0.36
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,127,WashingtonBlvd/OverlandAve,27,0.4,0.4,17.3,0.29
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,128,Washington Blvd/Motor Ave,28,0.0,0.6,16.7,0.22
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,129,Washington Blvd/Jasmine Ave,29,0.0,0.2,16.6,0.15
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,130,Washington Blvd/Madison Ave,30,0.0,0.1,16.5,0.07
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,131,Washington Blvd/Duquesne Ave,31,0.0,0.0,16.5,0.46
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,132,CulverBlvd/LafayettePl,32,0.3,0.2,16.6,0.50
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,133,CulverBlvd/MainSt,33,0.4,0.3,16.6,0.37
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,912,Washington Blvd/Ince Blvd,34,0.1,0.0,16.7,0.28
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,134,Washington Blvd/Higuera St,35,0.0,0.2,16.5,0.19
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,135,WashingtonBlvd/LandmarkSt(Expo),36,0.1,6.3,10.4,0.63
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,913,Washington Blvd/National Blvd,37,0.0,0.0,10.4,0.25
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,136,WashingtonBlvd/HelmsAve,38,0.0,0.1,10.3,0.20
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,137,Washington Blvd/Cattaraugus Ave,39,0.0,0.2,10.1,0.12
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,138,Washington Blvd/Roberts Ave,40,0.0,0.2,9.9,0.19
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,139,Washington Blvd/Adams Blvd,41,0.0,1.1,8.8,0.54
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,140,FairfaxAve/ElectricDr,42,0.0,8.6,0.9,1.11
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,174,Washington Blvd/Wilson Ave,9999,0.0,0.0,3.0,0.08
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,178,Pacific Ave/S Venice Blvd,9999,0.0,0.0,0.5,0.13
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,176,Washington Blvd/Dell Ave,9999,0.0,0.0,0.5,0.06
1-Weekday,1-Washington Boulevard,Inbound,6-OVERNIGHT,175,Washington Blvd/Ocean Ave,9999,1.5,0.0,2.0,0.61
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,141,WashingtonBlvd/FairfaxAve,1,33.5,0.0,34.3,0.49
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,142,Washington Blvd/Comey Ave,2,9.2,0.1,43.3,0.31
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,143,Washington Blvd / La Cienega Blvd,3,0.7,0.0,44.1,0.16
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,144,WashingtonBlvd/McmanusAve,4,2.6,1.5,45.1,0.20
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,145,Washington Blvd/Cattaraugus Ave,5,7.0,0.6,51.4,0.21
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,146,Washington Blvd/Helms Ave,6,1.4,0.8,52.4,0.25
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,147,ELineCulverCityStation,7,60.7,3.2,110.4,0.72
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,148,Washington Blvd/Robertson Blvd,8,3.7,0.5,114.2,0.18
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,901,Washington Blvd/Ince Blvd,9,0.5,1.8,112.9,0.69
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,149,CulverBlvd/MainSt,10,6.5,2.4,116.9,0.40
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,150,Washington Blvd/Hughes Ave,11,3.6,5.1,115.2,0.34
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,151,WashingtonBlvd/ClaringtonAve,12,4.1,3.5,116.2,0.40
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,152,Washington Blvd/Jasmine Ave,13,5.1,1.0,120.4,0.28
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,154,WashingtonBlvd/OverlandAve,14,13.1,11.0,122.5,1.11
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,155,Washington Blvd/Culver Center,15,4.6,1.9,125.2,0.26
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,156,Washington Blvd/Elenda St,16,5.1,2.6,127.8,0.20
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,157,Washington Blvd/Prospect Ave,17,2.9,1.0,129.8,0.24
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,158,Washington Blvd/Harter Ave,18,1.9,3.8,127.7,0.34
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,159,WashingtonBlvd/SepulvedaBlvd,19,19.4,19.2,128.3,0.64
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,160,Washington Blvd/Sawtelle Blvd,20,3.8,4.9,127.2,0.27
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,161,Washington Blvd/Berryman Ave,21,4.0,9.8,121.5,0.32
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,162,Washington Blvd/East Blvd,22,4.6,5.9,120.2,0.31
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,163,WashingtonBlvd/InglewoodBlvd,23,10.4,12.7,118.0,0.54
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,164,Washington Blvd/Grand View Blvd,24,3.4,7.3,114.7,0.26
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,165,Washington Blvd/Centinela Ave,25,7.6,6.9,115.4,0.84
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,166,Washington Blvd/Washington Pl,26,3.9,7.9,111.6,0.48
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,167,Washington Blvd/Meier St,27,2.2,1.5,112.2,0.21
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,168,Washington Blvd/Beethoven St,28,2.1,6.4,108.3,0.37
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,169,Washington Blvd/Redwood Ave,29,1.5,15.2,95.4,0.35
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,170,Washington Blvd/Glencoe Ave,30,0.9,13.6,84.3,0.61
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,171,WashingtonBlvd/LincolnBlvd,31,9.0,19.4,76.1,0.53
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,172,Washington Blvd/Abbot Kinney Blvd,32,0.4,4.9,71.8,0.22
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,173,Washington Blvd/Oxford Ave,33,0.2,3.0,69.2,0.23
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,174,Washington Blvd/Wilson Ave,34,0.0,5.3,64.3,0.17
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,175,Washington Blvd/Ocean Ave,35,1.2,12.7,54.9,0.32
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,176,Washington Blvd/Dell Ave,36,0.6,6.2,50.2,0.28
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,177,Washington Blvd/Strongs Dr,37,1.7,16.2,40.4,0.58
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,178,Pacific Ave/S Venice Blvd,38,0.1,4.2,37.9,0.33
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,101,WindwardAve/MainSt,39,0.0,43.4,6.8,8.65
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,108,Washington Blvd/Oxford Ave,9999,0.0,3.0,1.0,0.00
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,910,OverlandAve/WashingtonBlvd,9999,0.0,0.0,9.0,0.00
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,139,Washington Blvd/Adams Blvd,9999,0.0,0.0,8.0,0.13
1-Weekday,1-Washington Boulevard,outbound,2-AM PEAK,434,JeffersonBlvd/DuquesneAve,9999,19.0,2.0,17.0,0.00
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,141,WashingtonBlvd/FairfaxAve,1,33.1,0.0,33.2,0.76
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,142,Washington Blvd/Comey Ave,2,10.1,0.2,42.5,0.25
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,143,Washington Blvd / La Cienega Blvd,3,5.9,0.0,48.3,0.22
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,144,WashingtonBlvd/McmanusAve,4,5.5,0.7,53.3,0.19
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,145,Washington Blvd/Cattaraugus Ave,5,8.9,0.6,62.5,0.22
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,146,Washington Blvd/Helms Ave,6,2.7,1.5,63.8,0.24
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,147,ELineCulverCityStation,7,66.8,7.0,122.7,0.74
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,148,Washington Blvd/Robertson Blvd,8,7.1,2.0,130.0,0.21
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,901,Washington Blvd/Ince Blvd,9,2.1,4.3,127.9,0.74
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,149,CulverBlvd/MainSt,10,15.3,5.3,138.0,0.50
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,150,Washington Blvd/Hughes Ave,11,10.2,7.4,141.1,0.48
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,151,WashingtonBlvd/ClaringtonAve,12,11.3,6.5,146.0,0.77
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,152,Washington Blvd/Jasmine Ave,13,7.3,1.3,152.0,0.30
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,154,WashingtonBlvd/OverlandAve,14,30.7,18.8,164.2,1.13
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,155,Washington Blvd/Culver Center,15,24.8,9.4,179.6,0.43
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,156,Washington Blvd/Elenda St,16,8.0,3.8,184.1,0.21
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,157,Washington Blvd/Prospect Ave,17,4.3,5.8,182.7,0.32
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,158,Washington Blvd/Harter Ave,18,7.1,8.7,181.3,0.39
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,159,WashingtonBlvd/SepulvedaBlvd,19,39.7,24.3,196.9,0.72
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,160,Washington Blvd/Sawtelle Blvd,20,5.2,11.4,190.5,0.29
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,161,Washington Blvd/Berryman Ave,21,6.8,8.6,189.1,0.30
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,162,Washington Blvd/East Blvd,22,9.9,10.4,188.7,0.31
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,163,WashingtonBlvd/InglewoodBlvd,23,20.5,22.4,186.7,0.63
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,164,Washington Blvd/Grand View Blvd,24,9.5,10.1,186.7,0.28
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,165,Washington Blvd/Centinela Ave,25,13.7,19.8,181.0,0.85
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,166,Washington Blvd/Washington Pl,26,8.4,13.6,175.8,0.58
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,167,Washington Blvd/Meier St,27,2.7,4.1,174.8,0.23
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,168,Washington Blvd/Beethoven St,28,5.3,6.3,173.7,0.40
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,169,Washington Blvd/Redwood Ave,29,4.6,13.1,165.2,0.46
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,170,Washington Blvd/Glencoe Ave,30,11.1,40.0,139.2,0.79
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,171,WashingtonBlvd/LincolnBlvd,31,26.8,23.7,143.4,0.76
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,172,Washington Blvd/Abbot Kinney Blvd,32,4.5,5.5,143.4,0.26
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,173,Washington Blvd/Oxford Ave,33,0.9,2.7,141.6,0.19
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,174,Washington Blvd/Wilson Ave,34,0.5,3.6,138.6,0.17
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,175,Washington Blvd/Ocean Ave,35,3.5,24.7,120.2,0.34
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,176,Washington Blvd/Dell Ave,36,1.2,10.5,110.7,0.27
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,177,Washington Blvd/Strongs Dr,37,3.5,35.2,84.4,0.60
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,178,Pacific Ave/S Venice Blvd,38,0.5,15.9,73.6,0.35
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,101,WindwardAve/MainSt,39,0.0,88.8,6.1,9.61
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,665,SepulvedaBlvd/WashingtonBlvd,9999,3.5,1.5,9.0,0.00
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,116,Washington Blvd/Centinela Ave,9999,1.0,3.0,5.0,0.00
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,140,FairfaxAve/ElectricDr,9999,1.0,0.0,1.0,10.81
1-Weekday,1-Washington Boulevard,outbound,3-MIDDAY,434,JeffersonBlvd/DuquesneAve,9999,4.0,8.0,0.0,0.00
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,141,WashingtonBlvd/FairfaxAve,1,11.9,0.0,11.9,0.60
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,142,Washington Blvd/Comey Ave,2,5.3,0.1,17.1,0.24
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,143,Washington Blvd / La Cienega Blvd,3,3.2,0.4,19.9,0.30
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,144,WashingtonBlvd/McmanusAve,4,3.2,0.8,22.6,0.23
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,145,Washington Blvd/Cattaraugus Ave,5,4.2,0.2,26.6,0.24
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,146,Washington Blvd/Helms Ave,6,2.2,0.9,28.1,0.29
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,147,ELineCulverCityStation,7,41.4,4.9,64.7,0.82
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,148,Washington Blvd/Robertson Blvd,8,3.8,0.3,68.2,0.21
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,901,Washington Blvd/Ince Blvd,9,2.3,2.2,68.3,1.09
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,149,CulverBlvd/MainSt,10,13.2,3.9,77.5,0.63
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,150,Washington Blvd/Hughes Ave,11,7.8,1.7,83.5,0.32
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,151,WashingtonBlvd/ClaringtonAve,12,5.9,2.3,87.1,0.53
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,152,Washington Blvd/Jasmine Ave,13,3.1,1.4,88.8,0.31
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,154,WashingtonBlvd/OverlandAve,14,18.8,13.3,94.5,1.16
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,155,Washington Blvd/Culver Center,15,15.1,4.3,105.8,0.51
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,156,Washington Blvd/Elenda St,16,5.1,1.7,109.0,0.23
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,157,Washington Blvd/Prospect Ave,17,2.0,3.0,108.0,0.33
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,158,Washington Blvd/Harter Ave,18,2.8,4.0,107.0,0.44
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,159,WashingtonBlvd/SepulvedaBlvd,19,24.1,14.7,116.2,0.62
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,160,Washington Blvd/Sawtelle Blvd,20,4.1,4.4,115.8,0.32
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,161,Washington Blvd/Berryman Ave,21,5.3,5.3,116.1,0.34
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,162,Washington Blvd/East Blvd,22,3.3,8.2,111.3,0.32
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,163,WashingtonBlvd/InglewoodBlvd,23,7.9,19.0,100.2,0.49
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,164,Washington Blvd/Grand View Blvd,24,3.7,5.3,98.6,0.27
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,165,Washington Blvd/Centinela Ave,25,7.8,15.3,91.2,0.71
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,166,Washington Blvd/Washington Pl,26,3.7,10.0,85.7,0.67
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,167,Washington Blvd/Meier St,27,2.0,2.5,84.9,0.21
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,168,Washington Blvd/Beethoven St,28,2.6,3.8,83.7,0.38
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,169,Washington Blvd/Redwood Ave,29,4.2,8.9,79.8,0.56
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,170,Washington Blvd/Glencoe Ave,30,5.4,17.4,68.3,0.80
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,171,WashingtonBlvd/LincolnBlvd,31,13.3,15.5,67.9,0.61
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,172,Washington Blvd/Abbot Kinney Blvd,32,2.5,3.8,66.3,0.24
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,173,Washington Blvd/Oxford Ave,33,0.4,1.6,65.4,0.19
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,174,Washington Blvd/Wilson Ave,34,0.5,1.1,64.8,0.16
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,175,Washington Blvd/Ocean Ave,35,1.2,11.1,58.3,0.31
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,176,Washington Blvd/Dell Ave,36,0.8,6.4,51.9,0.30
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,177,Washington Blvd/Strongs Dr,37,3.1,20.5,39.4,0.60
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,178,Pacific Ave/S Venice Blvd,38,1.3,9.2,33.7,0.50
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,101,WindwardAve/MainSt,39,0.0,48.4,0.8,11.09
1-Weekday,1-Washington Boulevard,outbound,4-PM PEAK,108,Washington Blvd/Oxford Ave,9999,0.0,0.0,27.0,0.00
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,141,WashingtonBlvd/FairfaxAve,1,7.2,0.0,7.2,0.80
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,142,Washington Blvd/Comey Ave,2,3.3,0.0,10.5,0.21
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,143,Washington Blvd / La Cienega Blvd,3,1.5,0.0,12.0,0.23
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,144,WashingtonBlvd/McmanusAve,4,1.2,0.3,13.1,0.17
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,145,Washington Blvd/Cattaraugus Ave,5,2.7,0.2,15.6,0.19
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,146,Washington Blvd/Helms Ave,6,0.5,0.0,16.1,0.27
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,147,ELineCulverCityStation,7,25.5,0.6,40.9,0.69
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,148,Washington Blvd/Robertson Blvd,8,1.9,0.3,42.7,0.19
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,901,Washington Blvd/Ince Blvd,9,1.5,1.1,43.2,0.89
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,149,CulverBlvd/MainSt,10,13.2,2.9,53.5,0.61
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,150,Washington Blvd/Hughes Ave,11,3.5,1.3,55.7,0.34
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,151,WashingtonBlvd/ClaringtonAve,12,1.7,1.0,56.4,0.33
1-Weekday,1-Washington Boulevard,outbound,5-EVENING,152,Washington Blvd/Jasmine Ave,13,2.8,0.5,58.7,0.28
