average_boardings,average_alightings,ridership_start_date,ridership_end_date,service_start_time,service_end_time,monday,tuesday,wednesday,thursday,friday,saturday,sunday,route_ID,direction_ID,stop_ID,
5,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,02715,
20,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,03836,
25,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,03914,
11,47,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,03939,
1,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,04015,
5,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,04016,
10,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,04017,
5,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,04019,
3,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,04020,
4,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,04021,
2,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,04022,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,04439,
3,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,04440,
1,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,04441,
5,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,05107,
2,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,05344,
44,23,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,1,09811,
26,43,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,068,0,09812,
120,142,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,00323,
150,178,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,00377,
0,0,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,00496,
10,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02816,
4,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02817,
20,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02818,
3,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02819,
8,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02820,
22,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02821,
5,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02822,
5,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02824,
26,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02825,
7,4,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,0,02826,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02846,
3,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02873,
6,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02874,
27,22,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02884,
44,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02885,
13,17,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02886,
33,11,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02887,
55,76,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02888,
7,5,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02889,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02891,
0,1,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,02892,
1,2,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03785,
20,35,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03787,
3,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03788,
9,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03789,
11,19,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03790,
3,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03791,
6,23,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03792,
2,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03793,
9,6,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03794,
10,12,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03795,
4,14,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03796,
3,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03798,
4,13,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03799,
4,7,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03800,
1,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03801,
2,3,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03802,
27,8,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03852,
3,9,20230901,20231231,00:00:00,24:00:00,1,1,1,1,1,1,1,072,1,03860,
