Route,Route Name,Day of Week,Direction,Trip,Date,Passengers On,Passengers Off,Passenger Miles,Trip Max Load,Trip Load Factor,Act. Trip Travel Distance (Miles),Act. Trip Travel Time (Min.)
1,1-Washington Boulevard,2-Saturday,outbound,0821,2025-08-09,19,20,39.6,10,0.126,7.7,34.2
1,1-Washington Boulevard,2-Saturday,Inbound,0837,2025-08-09,13,10,57.5,10,0.175,7.8,34.6
1,1-Washington Boulevard,2-Saturday,outbound,0838,2025-08-09,12,10,35.6,6,0.111,7.7,31.6
1,1-Washington Boulevard,2-Saturday,outbound,0855,2025-08-09,18,20,45.5,10,0.130,7.8,45.8
1,1-Washington Boulevard,2-Saturday,Inbound,0907,2025-08-09,12,13,46.7,10,0.146,7.8,32.8
1,1-Washington Boulevard,2-Saturday,outbound,0911,2025-08-09,34,34,101.5,18,0.302,7.7,40.4
1,1-Washington Boulevard,2-Saturday,Inbound,0926,2025-08-09,17,17,75.6,15,0.228,7.7,35.4
1,1-Washington Boulevard,2-Saturday,outbound,0927,2025-08-09,0,0,0.0,0,0.000,7.7,53.0
1,1-Washington Boulevard,2-Saturday,Inbound,0944,2025-08-09,14,14,28.0,7,0.083,7.8,40.9
1,1-Washington Boulevard,2-Saturday,outbound,1000,2025-08-09,8,8,29.9,6,0.090,7.6,38.1
1,1-Washington Boulevard,2-Saturday,Inbound,1002,2025-08-09,10,10,28.6,8,0.088,7.7,35.3
1,1-Washington Boulevard,2-Saturday,outbound,1017,2025-08-09,22,22,107.2,22,0.349,7.8,36.9
1,1-Washington Boulevard,2-Saturday,Inbound,1020,2025-08-09,13,13,27.6,6,0.078,7.6,45.6
1,1-Washington Boulevard,2-Saturday,outbound,1034,2025-08-09,14,15,21.2,6,0.047,7.6,51.3
1,1-Washington Boulevard,2-Saturday,outbound,1051,2025-08-09,24,29,40.0,11,0.142,7.6,39.4
1,1-Washington Boulevard,2-Saturday,Inbound,1054,2025-08-09,8,10,12.2,3,0.038,7.8,47.9
1,1-Washington Boulevard,2-Saturday,Inbound,1110,2025-08-09,19,19,69.3,16,0.207,7.7,36.0
1,1-Washington Boulevard,2-Saturday,Inbound,1127,2025-08-09,11,12,14.7,5,0.046,7.8,38.9
1,1-Washington Boulevard,2-Saturday,Inbound,1144,2025-08-09,36,37,82.4,20,0.233,7.9,44.9
1,1-Washington Boulevard,2-Saturday,Inbound,1200,2025-08-09,7,7,21.0,4,0.065,7.8,37.9
1,1-Washington Boulevard,2-Saturday,outbound,1212,2025-08-09,28,28,119.1,24,0.402,0.0,45.7
1,1-Washington Boulevard,2-Saturday,outbound,1227,2025-08-09,19,27,40.7,11,0.107,7.8,45.6
1,1-Washington Boulevard,2-Saturday,Inbound,1230,2025-08-09,13,13,26.8,5,0.069,7.8,44.4
1,1-Washington Boulevard,2-Saturday,outbound,1242,2025-08-09,33,38,78.0,19,0.230,7.8,43.5
1,1-Washington Boulevard,2-Saturday,outbound,1257,2025-08-09,12,12,37.7,8,0.101,7.5,50.5
1,1-Washington Boulevard,2-Saturday,Inbound,1300,2025-08-09,48,55,98.7,21,0.280,8.1,47.2
1,1-Washington Boulevard,2-Saturday,Inbound,1315,2025-08-09,3,3,5.5,2,0.018,7.7,38.6
1,1-Washington Boulevard,2-Saturday,outbound,1327,2025-08-09,51,51,134.5,23,0.415,7.8,40.2
1,1-Washington Boulevard,2-Saturday,Inbound,1330,2025-08-09,25,28,71.4,16,0.204,7.9,44.5
1,1-Washington Boulevard,2-Saturday,Inbound,1345,2025-08-09,14,14,53.7,10,0.166,7.6,39.2
1,1-Washington Boulevard,2-Saturday,outbound,1357,2025-08-09,44,44,108.2,24,0.325,7.6,48.1
1,1-Washington Boulevard,2-Saturday,outbound,1412,2025-08-09,23,24,45.1,10,0.149,7.8,45.1
1,1-Washington Boulevard,2-Saturday,Inbound,1415,2025-08-09,31,32,70.4,16,0.219,7.7,47.8
1,1-Washington Boulevard,2-Saturday,outbound,1427,2025-08-09,29,36,43.6,12,0.131,7.7,43.4
1,1-Washington Boulevard,2-Saturday,outbound,1442,2025-08-09,4,7,8.6,2,0.028,7.7,34.8
1,1-Washington Boulevard,2-Saturday,Inbound,1445,2025-08-09,38,38,179.6,31,0.487,7.7,44.8
1,1-Washington Boulevard,2-Saturday,Inbound,1500,2025-08-09,27,27,63.3,15,0.187,7.8,51.6
1,1-Washington Boulevard,2-Saturday,outbound,1512,2025-08-09,34,37,96.4,20,0.321,7.8,45.7
1,1-Washington Boulevard,2-Saturday,Inbound,1515,2025-08-09,14,15,33.3,8,0.095,7.7,41.7
1,1-Washington Boulevard,2-Saturday,outbound,1527,2025-08-09,20,21,55.2,11,0.169,7.7,42.5
1,1-Washington Boulevard,2-Saturday,Inbound,1530,2025-08-09,31,31,111.7,22,0.319,7.9,41.5
1,1-Washington Boulevard,2-Saturday,outbound,1542,2025-08-09,7,12,12.2,6,0.036,7.7,47.5
1,1-Washington Boulevard,2-Saturday,Inbound,1600,2025-08-09,47,49,152.3,28,0.442,7.9,50.3
1,1-Washington Boulevard,2-Saturday,outbound,1612,2025-08-09,14,15,41.4,8,0.127,7.8,39.7
1,1-Washington Boulevard,2-Saturday,Inbound,1615,2025-08-09,8,13,21.8,7,0.060,7.8,37.8
1,1-Washington Boulevard,2-Saturday,outbound,1627,2025-08-09,17,17,49.2,11,0.165,7.7,37.9
1,1-Washington Boulevard,2-Saturday,Inbound,1630,2025-08-09,40,10,182.0,32,0.518,8.0,42.4
1,1-Washington Boulevard,2-Saturday,Inbound,1645,2025-08-09,27,28,67.7,14,0.197,7.8,42.3
1,1-Washington Boulevard,2-Saturday,outbound,1657,2025-08-09,31,31,80.2,20,0.249,7.7,40.8
1,1-Washington Boulevard,2-Saturday,Inbound,1700,2025-08-09,36,36,95.5,20,0.257,8.0,55.3
1,1-Washington Boulevard,2-Saturday,outbound,1712,2025-08-09,9,9,26.9,6,0.087,7.6,45.6
1,1-Washington Boulevard,2-Saturday,Inbound,1715,2025-08-09,16,16,62.1,11,0.172,7.9,41.3
1,1-Washington Boulevard,2-Saturday,outbound,1727,2025-08-09,30,30,87.4,18,0.253,7.8,41.1
1,1-Washington Boulevard,2-Saturday,outbound,1742,2025-08-09,15,12,53.9,12,0.158,7.8,34.7
1,1-Washington Boulevard,2-Saturday,Inbound,1745,2025-08-09,36,39,97.7,18,0.266,8.2,47.6
1,1-Washington Boulevard,2-Saturday,Inbound,1800,2025-08-09,10,12,25.6,9,0.097,0.1,39.3
1,1-Washington Boulevard,2-Saturday,outbound,1817,2025-08-09,11,12,27.2,7,0.074,7.7,40.9
1,1-Washington Boulevard,2-Saturday,Inbound,1820,2025-08-09,23,24,72.9,12,0.214,7.9,50.5
1,1-Washington Boulevard,2-Saturday,Inbound,1840,2025-08-09,21,22,56.3,16,0.167,7.8,40.1
1,1-Washington Boulevard,2-Saturday,outbound,1857,2025-08-09,8,13,16.9,3,0.053,7.7,33.9
1,1-Washington Boulevard,2-Saturday,Inbound,1900,2025-08-09,20,21,68.8,14,0.198,7.8,37.8
1,1-Washington Boulevard,2-Saturday,Inbound,1920,2025-08-09,18,16,65.6,11,0.195,7.8,41.3
1,1-Washington Boulevard,2-Saturday,outbound,1937,2025-08-09,16,16,50.9,14,0.158,7.8,39.3
1,1-Washington Boulevard,2-Saturday,Inbound,1940,2025-08-09,21,21,81.8,13,0.215,8.3,39.6
1,1-Washington Boulevard,2-Saturday,outbound,1957,2025-08-09,10,10,28.8,8,0.064,7.4,40.8
1,1-Washington Boulevard,2-Saturday,Inbound,2000,2025-08-09,18,19,59.1,11,0.180,7.7,36.0
1,1-Washington Boulevard,2-Saturday,outbound,2017,2025-08-09,6,15,3.2,2,0.010,7.6,35.6
1,1-Washington Boulevard,2-Saturday,Inbound,2020,2025-08-09,14,15,51.8,10,0.150,7.8,35.1
1,1-Washington Boulevard,2-Saturday,outbound,2037,2025-08-09,7,10,14.1,4,0.036,7.7,40.7
1,1-Washington Boulevard,2-Saturday,Inbound,2040,2025-08-09,18,19,57.6,11,0.178,7.7,31.9
1,1-Washington Boulevard,2-Saturday,outbound,2057,2025-08-09,4,4,24.7,4,0.075,7.7,42.7
1,1-Washington Boulevard,2-Saturday,Inbound,2100,2025-08-09,54,57,86.5,42,0.293,7.8,42.0
1,1-Washington Boulevard,2-Saturday,outbound,2117,2025-08-09,8,8,23.7,6,0.065,7.8,38.7
1,1-Washington Boulevard,2-Saturday,Inbound,2120,2025-08-09,35,35,100.8,30,0.274,7.9,32.5
1,1-Washington Boulevard,2-Saturday,Inbound,2140,2025-08-09,14,14,68.6,12,0.199,7.9,37.6
1,1-Washington Boulevard,2-Saturday,outbound,2157,2025-08-09,4,5,5.8,2,0.017,7.8,31.0
1,1-Washington Boulevard,2-Saturday,Inbound,2200,2025-08-09,18,18,77.4,15,0.221,7.9,37.4
1,1-Washington Boulevard,2-Saturday,Inbound,2240,2025-08-09,22,24,77.5,16,0.186,7.8,46.9
1,1-Washington Boulevard,2-Saturday,outbound,2254,2025-08-09,1,1,1.8,1,0.004,7.5,27.8
1,1-Washington Boulevard,2-Saturday,Inbound,2324,2025-08-09,9,9,24.9,6,0.071,7.8,29.0
1,1-Washington Boulevard,3-Sunday,outbound,0600,2025-08-10,8,13,27.3,6,0.083,7.8,30.1
1,1-Washington Boulevard,3-Sunday,outbound,0626,2025-08-10,15,16,62.4,12,0.246,5.7,28.3
1,1-Washington Boulevard,3-Sunday,Inbound,0640,2025-08-10,7,7,27.2,6,0.085,7.8,30.4
1,1-Washington Boulevard,3-Sunday,outbound,0656,2025-08-10,16,16,59.1,13,0.143,7.8,38.6
1,1-Washington Boulevard,3-Sunday,Inbound,0707,2025-08-10,9,9,15.7,5,0.055,7.8,28.6
1,1-Washington Boulevard,3-Sunday,outbound,0726,2025-08-10,25,25,99.1,17,0.310,7.8,31.9
1,1-Washington Boulevard,3-Sunday,Inbound,0737,2025-08-10,11,11,38.7,8,0.118,7.7,34.5
1,1-Washington Boulevard,3-Sunday,outbound,0754,2025-08-10,7,11,15.9,4,0.052,7.7,30.8
1,1-Washington Boulevard,3-Sunday,Inbound,0807,2025-08-10,6,8,16.4,5,0.053,7.8,33.0
1,1-Washington Boulevard,3-Sunday,outbound,0821,2025-08-10,14,18,42.6,10,0.133,7.8,31.9
1,1-Washington Boulevard,3-Sunday,Inbound,0837,2025-08-10,12,13,35.1,7,0.105,7.8,31.8
1,1-Washington Boulevard,3-Sunday,outbound,0838,2025-08-10,12,12,37.6,7,0.115,7.5,33.4
1,1-Washington Boulevard,3-Sunday,outbound,0855,2025-08-10,17,18,58.6,13,0.180,7.7,34.6
1,1-Washington Boulevard,3-Sunday,Inbound,0907,2025-08-10,13,12,27.0,7,0.085,7.8,37.6
1,1-Washington Boulevard,3-Sunday,outbound,0911,2025-08-10,15,15,35.8,9,0.120,7.7,29.8
1,1-Washington Boulevard,3-Sunday,Inbound,0926,2025-08-10,17,16,51.6,13,0.149,7.7,33.5
1,1-Washington Boulevard,3-Sunday,outbound,0927,2025-08-10,11,15,15.2,6,0.052,7.6,33.9
1,1-Washington Boulevard,3-Sunday,outbound,0943,2025-08-10,18,19,38.7,9,0.120,7.8,36.3
1,1-Washington Boulevard,3-Sunday,Inbound,0944,2025-08-10,13,10,41.5,9,0.124,7.7,34.6
1,1-Washington Boulevard,3-Sunday,outbound,1000,2025-08-10,12,17,22.7,7,0.069,7.7,35.9
1,1-Washington Boulevard,3-Sunday,Inbound,1002,2025-08-10,6,6,12.5,3,0.036,7.9,31.2
1,1-Washington Boulevard,3-Sunday,outbound,1017,2025-08-10,27,27,85.2,20,0.270,7.7,34.8
1,1-Washington Boulevard,3-Sunday,Inbound,1020,2025-08-10,12,13,32.3,11,0.103,7.8,34.6
1,1-Washington Boulevard,3-Sunday,outbound,1034,2025-08-10,9,9,9.5,4,0.019,7.7,53.2
1,1-Washington Boulevard,3-Sunday,Inbound,1037,2025-08-10,17,17,64.1,14,0.190,8.0,38.6
1,1-Washington Boulevard,3-Sunday,outbound,1051,2025-08-10,22,22,99.9,19,0.317,7.7,34.6
1,1-Washington Boulevard,3-Sunday,Inbound,1054,2025-08-10,10,10,30.1,6,0.070,7.7,48.2
1,1-Washington Boulevard,3-Sunday,outbound,1108,2025-08-10,26,29,46.8,11,0.147,7.8,40.8
1,1-Washington Boulevard,3-Sunday,Inbound,1110,2025-08-10,10,10,29.5,9,0.069,7.7,44.3
1,1-Washington Boulevard,3-Sunday,outbound,1125,2025-08-10,15,16,46.8,10,0.146,7.5,33.8
1,1-Washington Boulevard,3-Sunday,Inbound,1127,2025-08-10,28,29,91.5,19,0.200,7.7,52.8
1,1-Washington Boulevard,3-Sunday,outbound,1142,2025-08-10,19,19,62.4,14,0.176,7.8,45.4
1,1-Washington Boulevard,3-Sunday,Inbound,1144,2025-08-10,16,16,72.5,15,0.215,7.8,35.5
1,1-Washington Boulevard,3-Sunday,outbound,1157,2025-08-10,21,23,42.4,8,0.132,7.7,39.1
1,1-Washington Boulevard,3-Sunday,Inbound,1200,2025-08-10,25,25,76.2,21,0.208,7.9,41.6
1,1-Washington Boulevard,3-Sunday,outbound,1212,2025-08-10,28,28,93.8,19,0.290,7.8,37.1
1,1-Washington Boulevard,3-Sunday,Inbound,1215,2025-08-10,12,13,31.3,8,0.100,7.7,35.8
1,1-Washington Boulevard,3-Sunday,outbound,1227,2025-08-10,9,12,24.2,5,0.057,7.7,49.0
1,1-Washington Boulevard,3-Sunday,Inbound,1230,2025-08-10,13,13,38.2,10,0.084,7.8,46.4
1,1-Washington Boulevard,3-Sunday,outbound,1242,2025-08-10,23,23,96.5,23,0.299,7.7,44.4
1,1-Washington Boulevard,3-Sunday,Inbound,1245,2025-08-10,15,15,43.0,9,0.131,7.9,36.7
1,1-Washington Boulevard,3-Sunday,outbound,1257,2025-08-10,19,19,36.4,9,0.086,7.7,44.1
1,1-Washington Boulevard,3-Sunday,Inbound,1300,2025-08-10,4,4,4.0,1,0.008,7.8,58.6
1,1-Washington Boulevard,3-Sunday,outbound,1312,2025-08-10,36,37,116.3,25,0.365,7.8,42.7
1,1-Washington Boulevard,3-Sunday,Inbound,1315,2025-08-10,11,10,34.5,7,0.114,7.7,40.1
1,1-Washington Boulevard,3-Sunday,outbound,1327,2025-08-10,9,9,29.9,7,0.093,7.6,40.3
1,1-Washington Boulevard,3-Sunday,Inbound,1330,2025-08-10,7,7,20.6,4,0.065,7.7,40.1
1,1-Washington Boulevard,3-Sunday,outbound,1342,2025-08-10,12,12,29.6,6,0.092,7.5,40.5
1,1-Washington Boulevard,3-Sunday,Inbound,1345,2025-08-10,20,18,63.4,14,0.197,7.8,37.9
1,1-Washington Boulevard,3-Sunday,outbound,1357,2025-08-10,23,23,80.4,14,0.240,7.8,38.5
1,1-Washington Boulevard,3-Sunday,Inbound,1400,2025-08-10,19,23,35.8,12,0.117,7.8,36.6
1,1-Washington Boulevard,3-Sunday,outbound,1412,2025-08-10,12,10,25.8,6,0.074,7.6,36.5
1,1-Washington Boulevard,3-Sunday,Inbound,1415,2025-08-10,8,10,14.3,5,0.045,7.7,40.2
1,1-Washington Boulevard,3-Sunday,outbound,1427,2025-08-10,26,28,82.9,18,0.259,7.9,37.6
1,1-Washington Boulevard,3-Sunday,Inbound,1430,2025-08-10,15,15,71.4,12,0.208,7.9,38.2
1,1-Washington Boulevard,3-Sunday,outbound,1442,2025-08-10,18,19,30.3,8,0.098,7.7,41.9
1,1-Washington Boulevard,3-Sunday,Inbound,1445,2025-08-10,19,19,64.7,14,0.174,7.9,45.6
1,1-Washington Boulevard,3-Sunday,outbound,1457,2025-08-10,19,23,48.7,12,0.139,7.7,43.5
1,1-Washington Boulevard,3-Sunday,outbound,1512,2025-08-10,9,9,35.1,6,0.108,7.7,41.5
1,1-Washington Boulevard,3-Sunday,Inbound,1515,2025-08-10,34,51,103.0,24,0.294,0.0,44.4
1,1-Washington Boulevard,3-Sunday,outbound,1527,2025-08-10,13,14,37.6,9,0.117,7.7,42.6
1,1-Washington Boulevard,3-Sunday,Inbound,1530,2025-08-10,23,24,74.2,17,0.205,8.0,45.1
1,1-Washington Boulevard,3-Sunday,outbound,1542,2025-08-10,19,19,31.3,8,0.092,7.6,43.7
1,1-Washington Boulevard,3-Sunday,Inbound,1545,2025-08-10,33,34,144.7,28,0.433,7.9,38.8
1,1-Washington Boulevard,3-Sunday,Inbound,1600,2025-08-10,19,21,61.5,11,0.183,7.8,43.0
1,1-Washington Boulevard,3-Sunday,outbound,1612,2025-08-10,23,31,47.2,11,0.156,7.8,41.4
1,1-Washington Boulevard,3-Sunday,Inbound,1615,2025-08-10,25,25,76.4,17,0.229,8.0,43.5
1,1-Washington Boulevard,3-Sunday,outbound,1627,2025-08-10,11,11,42.3,7,0.132,7.9,41.9
1,1-Washington Boulevard,3-Sunday,Inbound,1630,2025-08-10,16,16,46.1,10,0.136,7.9,39.9
1,1-Washington Boulevard,3-Sunday,outbound,1642,2025-08-10,6,6,14.1,4,0.040,7.6,36.1
1,1-Washington Boulevard,3-Sunday,outbound,1657,2025-08-10,10,11,22.3,6,0.066,7.5,37.7
1,1-Washington Boulevard,3-Sunday,Inbound,1700,2025-08-10,34,35,100.1,18,0.292,7.9,43.6
1,1-Washington Boulevard,3-Sunday,outbound,1712,2025-08-10,26,29,63.6,13,0.203,7.8,42.5
1,1-Washington Boulevard,3-Sunday,Inbound,1715,2025-08-10,8,7,18.3,5,0.051,7.9,44.0
1,1-Washington Boulevard,3-Sunday,outbound,1727,2025-08-10,8,8,30.4,8,0.089,7.5,39.1
1,1-Washington Boulevard,3-Sunday,Inbound,1730,2025-08-10,25,18,96.6,16,0.279,7.9,44.8
1,1-Washington Boulevard,3-Sunday,Inbound,1745,2025-08-10,6,6,20.6,4,0.064,7.8,39.2
1,1-Washington Boulevard,3-Sunday,outbound,1757,2025-08-10,23,26,39.9,13,0.127,7.7,40.8
1,1-Washington Boulevard,3-Sunday,Inbound,1800,2025-08-10,12,13,40.0,9,0.115,7.9,42.6
1,1-Washington Boulevard,3-Sunday,outbound,1817,2025-08-10,13,13,54.2,12,0.164,7.8,36.8
1,1-Washington Boulevard,3-Sunday,Inbound,1820,2025-08-10,17,18,58.4,13,0.166,8.0,41.0
1,1-Washington Boulevard,3-Sunday,outbound,1837,2025-08-10,16,16,52.9,13,0.163,7.7,38.8
1,1-Washington Boulevard,3-Sunday,Inbound,1840,2025-08-10,9,9,25.3,5,0.078,7.8,37.3
1,1-Washington Boulevard,3-Sunday,outbound,1857,2025-08-10,11,11,27.4,8,0.082,7.7,35.2
1,1-Washington Boulevard,3-Sunday,Inbound,1900,2025-08-10,13,14,24.6,7,0.073,7.7,43.1
1,1-Washington Boulevard,3-Sunday,outbound,1917,2025-08-10,4,4,13.1,3,0.044,7.8,34.7
1,1-Washington Boulevard,3-Sunday,Inbound,1920,2025-08-10,20,21,75.9,17,0.216,7.9,38.2
1,1-Washington Boulevard,3-Sunday,outbound,1937,2025-08-10,9,10,18.6,5,0.047,7.7,43.6
1,1-Washington Boulevard,3-Sunday,Inbound,1940,2025-08-10,17,18,84.9,13,0.246,7.9,37.9
1,1-Washington Boulevard,3-Sunday,outbound,1957,2025-08-10,7,7,17.7,5,0.058,7.7,36.5
1,1-Washington Boulevard,3-Sunday,Inbound,2000,2025-08-10,22,22,83.2,15,0.240,7.7,38.1
1,1-Washington Boulevard,3-Sunday,outbound,2017,2025-08-10,16,14,60.8,11,0.189,7.8,36.1
1,1-Washington Boulevard,3-Sunday,Inbound,2020,2025-08-10,10,13,28.8,7,0.087,7.9,36.3
1,1-Washington Boulevard,3-Sunday,outbound,2037,2025-08-10,13,13,54.2,9,0.167,7.8,39.2
1,1-Washington Boulevard,3-Sunday,Inbound,2040,2025-08-10,5,5,17.1,5,0.043,7.6,36.8
1,1-Washington Boulevard,3-Sunday,outbound,2057,2025-08-10,7,7,39.6,7,0.107,7.8,40.2
1,1-Washington Boulevard,3-Sunday,Inbound,2100,2025-08-10,9,11,34.4,8,0.097,7.8,31.7
1,1-Washington Boulevard,3-Sunday,outbound,2117,2025-08-10,9,9,14.7,4,0.038,7.8,42.7
1,1-Washington Boulevard,3-Sunday,Inbound,2120,2025-08-10,8,8,56.0,8,0.143,9.4,39.5
1,1-Washington Boulevard,3-Sunday,outbound,2137,2025-08-10,3,3,5.3,2,0.017,7.6,31.7
1,1-Washington Boulevard,3-Sunday,Inbound,2140,2025-08-10,14,14,44.7,8,0.132,8.0,35.3
1,1-Washington Boulevard,3-Sunday,outbound,2157,2025-08-10,5,5,12.9,4,0.038,7.6,27.2
1,1-Washington Boulevard,3-Sunday,Inbound,2200,2025-08-10,8,3,30.6,7,0.090,7.8,30.2
1,1-Washington Boulevard,3-Sunday,Inbound,2240,2025-08-10,18,18,55.4,12,0.134,7.7,41.5
1,1-Washington Boulevard,3-Sunday,outbound,2254,2025-08-10,3,3,9.9,3,0.034,7.7,27.4
1,1-Washington Boulevard,3-Sunday,Inbound,2324,2025-08-10,7,6,25.8,6,0.081,7.6,29.8
1,1-Washington Boulevard,1-Weekday,Inbound,0555,2025-08-11,2,2,2.9,2,0.009,7.6,29.3
1,1-Washington Boulevard,1-Weekday,outbound,0600,2025-08-11,24,24,79.6,16,0.257,7.8,34.1
1,1-Washington Boulevard,1-Weekday,Inbound,0615,2025-08-11,5,5,12.1,4,0.039,7.4,28.3
1,1-Washington Boulevard,1-Weekday,outbound,0639,2025-08-11,9,11,19.1,6,0.042,7.7,44.0
1,1-Washington Boulevard,1-Weekday,Inbound,0653,2025-08-11,14,14,39.1,10,0.121,7.7,34.2
1,1-Washington Boulevard,1-Weekday,outbound,0654,2025-08-11,24,24,87.0,19,0.286,7.7,32.6
1,1-Washington Boulevard,1-Weekday,outbound,0709,2025-08-11,21,23,45.3,11,0.153,7.8,34.7
1,1-Washington Boulevard,1-Weekday,Inbound,0724,2025-08-11,4,4,9.8,3,0.031,7.8,32.0
1,1-Washington Boulevard,1-Weekday,Inbound,0739,2025-08-11,9,9,21.9,4,0.053,7.9,50.4
1,1-Washington Boulevard,1-Weekday,outbound,0739,2025-08-11,35,35,139.0,24,0.405,7.8,42.8
1,1-Washington Boulevard,1-Weekday,Inbound,0754,2025-08-11,16,16,52.7,14,0.164,7.8,36.0
1,1-Washington Boulevard,1-Weekday,outbound,0811,2025-08-11,32,32,109.7,21,0.311,7.8,45.2
1,1-Washington Boulevard,1-Weekday,Inbound,0826,2025-08-11,19,19,42.2,9,0.111,7.9,47.6
1,1-Washington Boulevard,1-Weekday,outbound,0827,2025-08-11,18,25,28.7,9,0.100,7.6,38.7
1,1-Washington Boulevard,1-Weekday,outbound,0843,2025-08-11,20,20,47.6,13,0.135,7.5,49.2
1,1-Washington Boulevard,1-Weekday,Inbound,0859,2025-08-11,22,22,44.2,11,0.131,7.8,38.3
1,1-Washington Boulevard,1-Weekday,outbound,0859,2025-08-11,18,23,28.7,8,0.102,7.8,33.5
1,1-Washington Boulevard,1-Weekday,Inbound,0916,2025-08-11,12,12,40.5,9,0.128,7.9,37.0
1,1-Washington Boulevard,1-Weekday,Inbound,0933,2025-08-11,8,8,22.5,7,0.070,7.8,33.8
1,1-Washington Boulevard,1-Weekday,outbound,0949,2025-08-11,39,39,101.0,24,0.315,7.9,39.0
1,1-Washington Boulevard,1-Weekday,Inbound,0949,2025-08-11,13,15,25.4,7,0.061,7.9,44.3
1,1-Washington Boulevard,1-Weekday,Inbound,1005,2025-08-11,18,18,58.0,13,0.176,7.7,38.1
1,1-Washington Boulevard,1-Weekday,outbound,1006,2025-08-11,11,14,14.0,4,0.043,7.5,36.7
1,1-Washington Boulevard,1-Weekday,outbound,1023,2025-08-11,29,32,60.1,14,0.194,7.6,38.2
1,1-Washington Boulevard,1-Weekday,Inbound,1037,2025-08-11,28,29,71.3,21,0.228,7.9,37.3
1,1-Washington Boulevard,1-Weekday,Inbound,1053,2025-08-11,15,15,49.0,11,0.151,7.8,34.3
1,1-Washington Boulevard,1-Weekday,outbound,1057,2025-08-11,22,32,16.1,11,0.056,7.6,41.0
1,1-Washington Boulevard,1-Weekday,Inbound,1109,2025-08-11,20,20,45.3,9,0.135,7.8,40.9
1,1-Washington Boulevard,1-Weekday,outbound,1114,2025-08-11,19,25,19.0,10,0.039,7.8,57.4
1,1-Washington Boulevard,1-Weekday,Inbound,1125,2025-08-11,12,13,32.2,8,0.100,8.0,43.4
1,1-Washington Boulevard,1-Weekday,outbound,1131,2025-08-11,21,25,33.5,11,0.101,7.7,34.4
1,1-Washington Boulevard,1-Weekday,Inbound,1141,2025-08-11,11,12,27.2,7,0.088,7.7,44.2
1,1-Washington Boulevard,1-Weekday,outbound,1147,2025-08-11,14,15,30.2,8,0.090,7.9,36.5
1,1-Washington Boulevard,1-Weekday,Inbound,1157,2025-08-11,36,36,78.2,18,0.219,7.6,45.1
1,1-Washington Boulevard,1-Weekday,outbound,1202,2025-08-11,14,14,43.9,9,0.100,7.7,50.4
1,1-Washington Boulevard,1-Weekday,Inbound,1212,2025-08-11,7,8,28.7,5,0.086,7.8,41.9
1,1-Washington Boulevard,1-Weekday,Inbound,1227,2025-08-11,20,20,62.2,11,0.191,7.9,40.2
1,1-Washington Boulevard,1-Weekday,outbound,1232,2025-08-11,29,36,31.6,8,0.103,7.7,46.5
1,1-Washington Boulevard,1-Weekday,Inbound,1242,2025-08-11,14,15,37.4,8,0.113,7.8,41.0
1,1-Washington Boulevard,1-Weekday,Inbound,1257,2025-08-11,28,28,50.7,15,0.161,7.8,44.0
1,1-Washington Boulevard,1-Weekday,outbound,1302,2025-08-11,50,52,107.8,21,0.333,7.8,48.8
1,1-Washington Boulevard,1-Weekday,Inbound,1312,2025-08-11,34,34,58.1,13,0.175,7.9,43.4
1,1-Washington Boulevard,1-Weekday,outbound,1317,2025-08-11,9,9,21.6,6,0.061,7.4,52.6
1,1-Washington Boulevard,1-Weekday,Inbound,1327,2025-08-11,19,19,60.7,12,0.130,7.9,62.5
1,1-Washington Boulevard,1-Weekday,outbound,1332,2025-08-11,12,12,36.5,8,0.124,7.7,38.9
1,1-Washington Boulevard,1-Weekday,outbound,1347,2025-08-11,12,12,27.1,9,0.083,7.7,39.5
1,1-Washington Boulevard,1-Weekday,Inbound,1357,2025-08-11,60,62,154.5,34,0.469,7.9,41.7
1,1-Washington Boulevard,1-Weekday,outbound,1402,2025-08-11,26,23,64.4,14,0.205,7.7,47.0
1,1-Washington Boulevard,1-Weekday,Inbound,1412,2025-08-11,19,18,27.7,8,0.077,7.9,43.0
1,1-Washington Boulevard,1-Weekday,outbound,1417,2025-08-11,14,11,34.0,7,0.099,7.8,43.3
1,1-Washington Boulevard,1-Weekday,Inbound,1427,2025-08-11,32,34,93.1,19,0.274,7.9,48.9
1,1-Washington Boulevard,1-Weekday,outbound,1432,2025-08-11,22,22,64.8,17,0.195,7.5,51.9
1,1-Washington Boulevard,1-Weekday,Inbound,1442,2025-08-11,26,24,49.9,11,0.166,0.0,55.5
1,1-Washington Boulevard,1-Weekday,Inbound,1457,2025-08-11,24,24,132.5,20,0.386,7.9,49.8
1,1-Washington Boulevard,1-Weekday,outbound,1502,2025-08-11,34,39,70.2,19,0.191,7.8,51.8
1,1-Washington Boulevard,1-Weekday,Inbound,1512,2025-08-11,25,28,61.6,14,0.162,7.6,64.1
1,1-Washington Boulevard,1-Weekday,outbound,1517,2025-08-11,14,16,26.8,8,0.083,7.7,46.6
1,1-Washington Boulevard,1-Weekday,Inbound,1527,2025-08-11,39,39,195.0,36,0.575,7.9,55.7
1,1-Washington Boulevard,1-Weekday,outbound,1532,2025-08-11,12,14,28.4,7,0.097,7.6,37.6
1,1-Washington Boulevard,1-Weekday,outbound,1547,2025-08-11,27,31,62.8,15,0.196,7.8,41.7
